"","FullName","X","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","Birth_Date","Active","type"
"139","BACSKAY CSENGE",1322,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","VT2",8,4.4,8.733,NA,13.133,2023,"4/14/03","Y","one person team"
"140","BACSKAY CSENGE",1323,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT2",11,4.4,8.8,NA,13.2,2023,"4/14/03","Y","one person team"
"141","BACSKAY CSENGE",2155,"w","HUN","2022-03-05","2022 Doha World Cup","final","Doha, Qatar","VT2",2,4.4,8.6,NA,13,2022,"4/14/03","Y","one person team"
"142","BACSKAY CSENGE",2156,"w","HUN","2022-03-05","2022 Doha World Cup","qual","Doha, Qatar","VT2",2,4.4,8.3,NA,12.7,2022,"4/14/03","Y","one person team"
"143","BACSKAY CSENGE",2157,"w","HUN","2022-06-12","2022 Osijek World Challenge Cup","final","Osijek, Croatia","VT1",4,4.6,8.8,NA,13.4,2022,"4/14/03","Y","one person team"
"144","BACSKAY CSENGE",2158,"w","HUN","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT1",4,4.6,8.7,0.1,13.2,2022,"4/14/03","Y","one person team"
"145","BACSKAY CSENGE",2159,"w","HUN","2022-06-12","2022 Osijek World Challenge Cup","final","Osijek, Croatia","VT2",4,4.4,8.8,NA,13.2,2022,"4/14/03","Y","one person team"
"146","BACSKAY CSENGE",2160,"w","HUN","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT2",4,4.4,8.566,NA,12.966,2022,"4/14/03","Y","one person team"
"147","BACSKAY CSENGE",2161,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","final","Osijek, Croatia.","UB",6,5.1,7.366,NA,12.466,2023,"4/14/03","Y","one person team"
"148","BACSKAY CSENGE",2162,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","UB",6,5.3,7.6,NA,12.9,2023,"4/14/03","Y","one person team"
"149","BACSKAY CSENGE",2163,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","final","Osijek, Croatia.","VT1",2,4.6,8.566,0.3,12.866,2023,"4/14/03","Y","one person team"
"150","BACSKAY CSENGE",2164,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT1",8,4.2,8.8,NA,13,2023,"4/14/03","Y","one person team"
"151","BACSKAY CSENGE",2165,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT2",8,3.4,8.6,NA,12,2023,"4/14/03","Y","one person team"
"152","BACSKAY CSENGE",2166,"w","HUN","2023-06-11","2023 Osijek World Challenge Cup","final","Osijek, Croatia.","VT2",2,4.4,8.933,NA,13.333,2023,"4/14/03","Y","one person team"
"153","BACSKAY CSENGE",2167,"w","HUN","2023-06-04","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","UB",8,4.9,6.767,NA,11.667,2023,"4/14/03","Y","one person team"
"154","BACSKAY CSENGE",2168,"w","HUN","2023-06-04","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","UB",7,4,5.267,NA,9.267,2023,"4/14/03","Y","one person team"
"155","BACSKAY CSENGE",2169,"w","HUN","2023-06-04","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT1",4,4.2,8.767,NA,12.967,2023,"4/14/03","Y","one person team"
"156","BACSKAY CSENGE",2170,"w","HUN","2023-06-04","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT1",2,4.6,8.667,NA,13.267,2023,"4/14/03","Y","one person team"
"157","BACSKAY CSENGE",2171,"w","HUN","2023-06-04","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT2",4,3.8,8.733,NA,12.533,2023,"4/14/03","Y","one person team"
"158","BACSKAY CSENGE",2172,"w","HUN","2023-06-04","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT2",2,4.4,8.633,NA,13.033,2023,"4/14/03","Y","one person team"
"159","BACSKAY CSENGE",2146,"w","HUN","2022-03-20","2022 Cairo World Cup","qual","Cairo, Egypt","UB",13,3.1,7,NA,10.1,2022,"4/14/03","Y","one person team"
"160","BACSKAY CSENGE",2147,"w","HUN","2022-03-20","2022 Cairo World Cup","final","Cairo, Egypt","VT1",6,4.6,8.866,0.1,13.366,2022,"4/14/03","Y","one person team"
"161","BACSKAY CSENGE",2148,"w","HUN","2022-03-20","2022 Cairo World Cup","qual","Cairo, Egypt","VT1",6,4.2,8.766,NA,12.966,2022,"4/14/03","Y","one person team"
"162","BACSKAY CSENGE",2149,"w","HUN","2022-03-20","2022 Cairo World Cup","final","Cairo, Egypt","VT2",6,3.4,8.533,NA,11.933,2022,"4/14/03","Y","one person team"
"163","BACSKAY CSENGE",2150,"w","HUN","2022-03-20","2022 Cairo World Cup","qual","Cairo, Egypt","VT2",6,3.4,8.466,NA,11.866,2022,"4/14/03","Y","one person team"
"164","BACSKAY CSENGE",2151,"w","HUN","2022-03-05","2022 Doha World Cup","qual","Doha, Qatar","BB",7,4.6,6.933,NA,11.533,2022,"4/14/03","Y","one person team"
"165","BACSKAY CSENGE",2152,"w","HUN","2022-03-05","2022 Doha World Cup","final","Doha, Qatar","BB",8,4.4,6.733,NA,11.133,2022,"4/14/03","Y","one person team"
"166","BACSKAY CSENGE",2153,"w","HUN","2022-03-05","2022 Doha World Cup","qual","Doha, Qatar","VT1",2,4.6,8.766,NA,13.366,2022,"4/14/03","Y","one person team"
"167","BACSKAY CSENGE",2141,"w","HUN","2022-04-03","2022 Baku World Cup","qual","Baku, Azerbaijan","UB",22,4.5,6.733,NA,11.233,2022,"4/14/03","Y","one person team"
"168","BACSKAY CSENGE",2142,"w","HUN","2022-04-03","2022 Baku World Cup","final","Baku, Azerbaijan","VT1",2,4.6,8.733,NA,13.333,2022,"4/14/03","Y","one person team"
"169","BACSKAY CSENGE",2143,"w","HUN","2022-04-03","2022 Baku World Cup","qual","Baku, Azerbaijan","VT1",4,4.6,8.766,NA,13.366,2022,"4/14/03","Y","one person team"
"170","BACSKAY CSENGE",2144,"w","HUN","2022-04-03","2022 Baku World Cup","final","Baku, Azerbaijan","VT2",2,4.4,8.8,NA,13.2,2022,"4/14/03","Y","one person team"
"171","BACSKAY CSENGE",2145,"w","HUN","2022-04-03","2022 Baku World Cup","qual","Baku, Azerbaijan","VT2",4,4.4,8.7,NA,13.1,2022,"4/14/03","Y","one person team"
"172","BACSKAY CSENGE",2154,"w","HUN","2022-03-05","2022 Doha World Cup","final","Doha, Qatar","VT1",2,4.6,8.7,NA,13.3,2022,"4/14/03","Y","one person team"
"173","BARBOSU ANA",1473,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",29,6.2,7.166,NA,13.366,2023,"7/26/06","Y","full team"
"174","BARBOSU ANA",1474,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","VT",16,4.6,8.766,NA,13.366,2023,"7/26/06","Y","full team"
"175","BARBOSU ANA",1475,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",31,4.6,8.9,NA,13.5,2023,"7/26/06","Y","full team"
"176","BARBOSU ANA",1472,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","UB",23,6.1,5.566,NA,11.666,2023,"7/26/06","Y","full team"
"177","BARBOSU ANA",1477,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",9,5.3,7.5,NA,12.8,2023,"7/26/06","Y","full team"
"178","BARBOSU ANA",1478,"w","ROU","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",19,5.3,6.733,NA,12.033,2023,"7/26/06","Y","full team"
"179","BARBOSU ANA",1479,"w","ROU","2023-04-16","2023 Senior European Championships","final","Antalya, Turkey","FX",7,5.5,7.3,NA,12.8,2023,"7/26/06","Y","full team"
"180","BARBOSU ANA",1476,"w","ROU","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",8,5.8,7.133,NA,12.933,2023,"7/26/06","Y","full team"
"181","BARBOSU ANA",1454,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","BB",10,5.6,7.133,NA,12.733,2022,"7/26/06","Y","full team"
"182","BARBOSU ANA",1455,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",34,5.7,6.8,NA,12.5,2022,"7/26/06","Y","full team"
"183","BARBOSU ANA",1456,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",22,5.2,6.733,NA,11.933,2022,"7/26/06","Y","full team"
"184","BARBOSU ANA",1457,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",19,5.6,7.7,NA,13.3,2022,"7/26/06","Y","full team"
"185","BARBOSU ANA",1458,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","UB",21,5.9,6.866,NA,12.766,2022,"7/26/06","Y","full team"
"186","BARBOSU ANA",1459,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",27,5.9,7.533,NA,13.433,2022,"7/26/06","Y","full team"
"187","BARBOSU ANA",1460,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",19,4.2,8.9,NA,13.1,2022,"7/26/06","Y","full team"
"188","BARBOSU ANA",1461,"w","ROU","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",57,4.2,8.8,NA,13,2022,"7/26/06","Y","full team"
"189","BARBOSU ANA",1462,"w","ROU","2022-08-14","2022 Senior European Championships","final","Munich, Germany","BB",8,5.3,6.566,0.3,11.566,2022,"7/26/06","Y","full team"
"190","BARBOSU ANA",1463,"w","ROU","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","BB",1,5.6,7.933,NA,13.533,2022,"7/26/06","Y","full team"
"191","BARBOSU ANA",1464,"w","ROU","2022-08-14","2022 Senior European Championships","final","Munich, Germany","FX",4,5.6,8.033,NA,13.633,2022,"7/26/06","Y","full team"
"192","BARBOSU ANA",1465,"w","ROU","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","FX",10,5.4,7.866,NA,13.266,2022,"7/26/06","Y","full team"
"193","BARBOSU ANA",1466,"w","ROU","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",12,5.9,7.6,NA,13.5,2022,"7/26/06","Y","full team"
"194","BARBOSU ANA",1467,"w","ROU","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT1",50,4.2,8.633,0.1,12.733,2022,"7/26/06","Y","full team"
"195","BARBOSU ANA",1468,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","BB",9,5.8,7.733,NA,13.533,2023,"7/26/06","Y","full team"
"196","BARBOSU ANA",1469,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",33,5.6,7.266,NA,12.866,2023,"7/26/06","Y","full team"
"197","BARBOSU ANA",1470,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","FX",23,5.3,6.6,0.3,11.6,2023,"7/26/06","Y","full team"
"198","BARBOSU ANA",1471,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",22,5.5,7.7,NA,13.2,2023,"7/26/06","Y","full team"
"199","BARBOSU ANA",2217,"w","ROU","2022-10-09","2022 Mersin World Challenge Cup","final","Mersin, Turkey","BB",1,5.9,8.05,NA,13.95,2022,"7/26/06","Y","full team"
"200","BARBOSU ANA",2218,"w","ROU","2022-10-09","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","BB",1,5.9,8,NA,13.9,2022,"7/26/06","Y","full team"
"201","BARBOSU ANA",2219,"w","ROU","2022-10-09","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","FX",1,5.3,8,NA,13.3,2022,"7/26/06","Y","full team"
"202","BARBOSU ANA",2220,"w","ROU","2022-10-09","2022 Mersin World Challenge Cup","final","Mersin, Turkey","FX",1,5.3,7.9,0.3,12.9,2022,"7/26/06","Y","full team"
"203","BARBOSU ANA",2221,"w","ROU","2022-10-09","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","UB",1,5.9,7.7,NA,13.6,2022,"7/26/06","Y","full team"
"204","BARBOSU ANA",2222,"w","ROU","2022-10-09","2022 Mersin World Challenge Cup","final","Mersin, Turkey","UB",1,5.9,7.7,NA,13.6,2022,"7/26/06","Y","full team"
"205","BARBOSU ANA",2223,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","final","Osijek, Croatia","BB",3,5.6,6.833,NA,12.433,2022,"7/26/06","Y","full team"
"206","BARBOSU ANA",2224,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","BB",2,5.6,7.333,NA,12.933,2022,"7/26/06","Y","full team"
"207","BARBOSU ANA",2225,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","final","Osijek, Croatia","FX",1,5.4,7.933,NA,13.333,2022,"7/26/06","Y","full team"
"208","BARBOSU ANA",2226,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",1,5.4,7.966,NA,13.366,2022,"7/26/06","Y","full team"
"209","BARBOSU ANA",2227,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","UB",21,4.9,5.3,NA,10.2,2022,"7/26/06","Y","full team"
"210","BARBOSU ANA",2228,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT1",13,4.4,8.4,0.1,12.7,2022,"7/26/06","Y","full team"
"211","BARBOSU ANA",2229,"w","ROU","2022-06-12","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT2",13,4,8.466,0.1,12.366,2022,"7/26/06","Y","full team"
"212","BARBOSU ANA",1484,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",98,4.6,7.633,0.3,11.933,2023,"7/26/06","Y","full team"
"213","BARBOSU ANA",1483,"w","ROU","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT1",8,4.6,8.8,NA,13.4,2023,"7/26/06","Y","full team"
"214","BARBOSU ANA",1480,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",7,5.5,7.733,NA,13.233,2023,"7/26/06","Y","full team"
"215","BARBOSU ANA",1481,"w","ROU","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",11,6,7.133,NA,13.133,2023,"7/26/06","Y","full team"
"216","BARBOSU ANA",1482,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",13,6.2,7.4,NA,13.6,2023,"7/26/06","Y","full team"
"217","BELARDELLI ARIANNA",1578,"w","ITA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",18,5.3,7.966,NA,13.266,2023,"5/11/07","Y","full team"
"218","BELARDELLI ARIANNA",1579,"w","ITA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,5.3,7.833,NA,13.133,2023,"5/11/07","Y","full team"
"219","BELARDELLI ARIANNA",1580,"w","ITA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5,8.766,NA,13.766,2023,"5/11/07","Y","full team"
"220","BELARDELLI ARIANNA",1581,"w","ITA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",21,5,8.833,NA,13.833,2023,"5/11/07","Y","full team"
"221","BELARDELLI ARIANNA",1582,"w","ITA","2023-03-12","2023 Baku World Cup","final","Baku, Azerbaijan","FX",2,5.3,7.8,0.3,12.8,2023,"5/11/07","Y","full team"
"222","BELARDELLI ARIANNA",1583,"w","ITA","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",7,5.3,7.533,0.4,12.433,2023,"5/11/07","Y","full team"
"223","BELARDELLI ARIANNA",1584,"w","ITA","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","UB",10,5.1,7.733,NA,12.833,2023,"5/11/07","Y","full team"
"224","BELBIN ELLIE",1585,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","BB",36,4.1,6.1,0,10.2,2023,"","Y","full team"
"225","BELBIN ELLIE",1586,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","FX",22,4.3,7.15,0,11.45,2023,"","Y","full team"
"226","BELBIN ELLIE",1591,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","VT2",6,3.8,NA,0,12.3,2023,"","Y","full team"
"227","BELBIN ELLIE",1587,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","UB",42,4.1,5.15,0,9.25,2023,"","Y","full team"
"228","BELBIN ELLIE",1588,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","VT1",4,4.2,NA,0,13.25,2023,"","Y","full team"
"229","BELBIN ELLIE",1589,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","VT1",6,4.2,NA,0,13.25,2023,"","Y","full team"
"230","BELBIN ELLIE",1590,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","VT2",4,3.8,NA,0,12.7,2023,"","Y","full team"
"231","BICKEL LENA",1715,"w","SUI","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",39,5.1,7.6,NA,12.7,2023,"12/22/04","Y","individual"
"232","BICKEL LENA",1716,"w","SUI","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",64,5.1,7.4,NA,12.5,2023,"12/22/04","Y","individual"
"233","BICKEL LENA",1717,"w","SUI","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",75,4.7,7.566,NA,12.266,2023,"12/22/04","Y","individual"
"234","BICKEL LENA",1718,"w","SUI","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",58,4.2,8.966,NA,13.166,2023,"12/22/04","Y","individual"
"235","BICKEL LENA",1719,"w","SUI","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",90,5.1,4.9,NA,10,2023,"12/22/04","Y","individual"
"236","BICKEL LENA",1720,"w","SUI","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",10,5.3,7.733,NA,13.033,2023,"12/22/04","Y","individual"
"237","BICKEL LENA",1721,"w","SUI","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",77,4.7,6.533,NA,11.233,2023,"12/22/04","Y","individual"
"238","BICKEL LENA",1722,"w","SUI","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",17,4.2,9.166,NA,13.366,2023,"12/22/04","Y","individual"
"239","BILES SIMONE",1731,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","BB",1,6.5,8.3,NA,14.8,2023,"3/14/97","Y","full team"
"240","BILES SIMONE",1732,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",1,6.3,8.266,NA,14.566,2023,"3/14/97","Y","full team"
"241","BILES SIMONE",1733,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,6,8.3,NA,14.3,2023,"3/14/97","Y","full team"
"242","BILES SIMONE",1734,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","FX",1,6.7,8.033,0.1,14.633,2023,"3/14/97","Y","full team"
"243","BILES SIMONE",1735,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",1,6.7,7.933,NA,14.633,2023,"3/14/97","Y","full team"
"244","BILES SIMONE",1736,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,6.7,8.466,NA,15.166,2023,"3/14/97","Y","full team"
"245","BILES SIMONE",1737,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","UB",5,6,8.2,NA,14.2,2023,"3/14/97","Y","full team"
"246","BILES SIMONE",1738,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",5,6,8.4,NA,14.4,2023,"3/14/97","Y","full team"
"247","BILES SIMONE",1743,"w","USA","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT2",1,5.6,9.033,NA,14.633,2023,"3/14/97","Y","full team"
"248","BILES SIMONE",2409,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",1,6.8,8.1,NA,14.9,2023,"3/14/97","Y","full team"
"249","BILES SIMONE",2410,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",3,6,8,NA,14,2023,"3/14/97","Y","full team"
"250","BILES SIMONE",2411,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,6.4,9.6,0.6,15.4,2023,"3/14/97","Y","full team"
"251","BILES SIMONE",2412,"w","USA","2023-08-27","2023 U.S. Championships","qual","San Jose, CA","BB",NA,6.4,8.05,NA,14.45,2023,"3/14/97","Y","full team"
"252","BILES SIMONE",2413,"w","USA","2023-08-27","2023 U.S. Championships","final","San Jose, CA","BB",NA,6.5,8.35,NA,14.85,2023,"3/14/97","Y","full team"
"253","BILES SIMONE",2414,"w","USA","2023-08-27","2023 U.S. Championships","qual","San Jose, CA","FX",NA,6.8,8.1,0.1,14.8,2023,"3/14/97","Y","full team"
"254","BILES SIMONE",2415,"w","USA","2023-08-27","2023 U.S. Championships","final","San Jose, CA","FX",NA,6.8,8.6,NA,15.4,2023,"3/14/97","Y","full team"
